timestamp,test-class,test-method,time,description,result
2021-09-07 20:31:33.123,acme.testing.manager.task.ManagerTaskCreateTests,createPositive,9624,"[3] recordIndex=4, title=Test5, description=Another test, startExecution=2021/11/27 10:45, endExecution=2021/12/17 17:50, workload=35.15, info=http://www.example.org, newFinished=false, newStatus=false",OK
2021-09-07 20:31:43.789,acme.testing.manager.task.ManagerTaskCreateTests,createPositive,10345,"[4] recordIndex=5, title=Test6, description=Another test, startExecution=2021/12/02 11:45, endExecution=2021/12/20 19:50, workload=35.15, info=http://www.example.org, newFinished=true, newStatus=false",OK
2021-09-07 20:31:55.027,acme.testing.manager.task.ManagerTaskCreateTests,createPositive,10914,"[5] recordIndex=6, title=Test7, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:00.857,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5474,"[1] recordIndex=0, title=null, description=Another test, startExecution=2021/09/26 10:45, endExecution=2021/12/16 17:00, workload=15.30, info=http://www.example.org, newFinished=true, newStatus=true",OK
2021-09-07 20:32:06.47,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5250,"[2] recordIndex=0, title=null, description=Another test, startExecution=2021/10/25 10:45, endExecution=2021/12/13 17:30, workload=25.35, info=http://www.example.org, newFinished=false, newStatus=true",OK
2021-09-07 20:32:12.185,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5378,"[3] recordIndex=0, title=Test10, description=null, startExecution=2021/11/27 10:45, endExecution=2021/12/17 17:50, workload=35.15, info=http://www.example.org, newFinished=false, newStatus=false",OK
2021-09-07 20:32:17.942,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5380,"[4] recordIndex=0, title=Test11, description=null, startExecution=2021/12/02 11:45, endExecution=2021/12/20 19:50, workload=35.15, info=http://www.example.org, newFinished=true, newStatus=false",OK
2021-09-07 20:32:23.789,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5401,"[5] recordIndex=0, title=Test12, description=Another test, startExecution=null, endExecution=2022/02/11 17:50, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:30.457,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,6227,"[6] recordIndex=0, title=Test13, description=Another test, startExecution=2021/02/03 10:45, endExecution=2022/02/11 17:50, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:36.42,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5633,"[7] recordIndex=0, title=Test14, description=Another test, startExecution=tomorrow, endExecution=2022/02/11 17:50, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:42.327,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5536,"[8] recordIndex=0, title=Test15, description=Another test, startExecution=2021/12/03 10:45, endExecution=null, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:48.495,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5758,"[9] recordIndex=0, title=Test16, description=Another test, startExecution=2021/12/03 10:45, endExecution=tow weeks, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:32:54.368,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5541,"[10] recordIndex=0, title=Test17, description=Another test, startExecution=2021/12/03 10:45, endExecution=2021/12/01 17:50, workload=35.15, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:33:00.25,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5565,"[11] recordIndex=0, title=Test18, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=null, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:33:06.162,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5605,"[12] recordIndex=0, title=Test19, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=-10.50, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:33:11.97,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5488,"[13] recordIndex=0, title=Test20, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=35.7500, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:33:18.018,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5745,"[14] recordIndex=0, title=Test21, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=40.25, info=mi pagina web, newFinished=true, newStatus=true",OK
2021-09-07 20:33:24.045,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5697,"[15] recordIndex=0, title=Test22 sex, description=Another test, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=42.30, info=null, newFinished=false, newStatus=true",OK
2021-09-07 20:33:30.007,acme.testing.manager.task.ManagerTaskCreateTests,createNegative,5574,"[16] recordIndex=0, title=Test23, description=Another test viagra, startExecution=2021/12/03 10:45, endExecution=2022/02/11 17:50, workload=42.30, info=null, newFinished=true, newStatus=true",OK
2021-09-07 20:33:55.096,acme.testing.manager.task.ManagerTaskUpdateTests,updateNegative,10246,"[1] recordIndex=0, title=Test 1, description=Another test, info=http://www.example.org, startExecution=2021/07/07 22:33, endExecution=2022/02/11 07:46, workload=98.59, status=true, finished=true, newTitle=Customize your webpage sex, newDescription=null, newInfo=http://www.exampleOne.org, newStartExecution=mañana, newEndExecution=null, newWorkload=99.595, newStatus=true, newFinished=true",Expected value '2021/07/07 22:33' in input box 'startExecution', but '2022/07/07 22:33' was found
2021-09-07 20:34:05.742,acme.testing.manager.task.ManagerTaskUpdateTests,updateNegative,10294,"[2] recordIndex=1, title=Test 2, description=Another test, info=http://www.example.org, startExecution=2021/08/05 22:33, endExecution=2022/02/15 09:46, workload=85.59, status=true, finished=true, newTitle=null, newDescription=Another test sex, newInfo=info de prueba, newStartExecution=null, newEndExecution=2021/01/13 09:46, newWorkload=-10.58, newStatus=false, newFinished=true",Expected value '2021/08/05 22:33' in input box 'startExecution', but '2022/08/05 22:33' was found
2021-09-07 20:34:38.699,acme.testing.manager.task.ManagerTaskUpdateTests,updateNegativeTwo,32679,"[1] id=34",Cannot find 'By.className: text-danger'
2021-09-07 20:35:09.568,acme.testing.manager.task.ManagerTaskUpdateTests,updateNegativeTwo,30347,"[2] id=35",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li/a[normalize-space()='Sign in']'
2021-09-07 20:35:19.576,acme.testing.manager.task.ManagerTaskUpdateTests,updatePositive,9608,"[1] recordIndex=0, title=Test 1, description=Another test, info=http://www.example.org, startExecution=2021/07/07 22:33, endExecution=2022/02/11 07:46, workload=98.59, newStatus=true, newFinished=false, newTitle=Test 1 edited, newDescription=Another test edited, newInfo=http://www.exampleOne.org",Expected value 'Test 1 edited' in attribute 0 of record 0, but found 'Test 1'
2021-09-07 20:35:28.818,acme.testing.manager.task.ManagerTaskUpdateTests,updatePositive,8754,"[2] recordIndex=1, title=Test 2, description=Another test, info=http://www.example.org, startExecution=2021/08/05 22:33, endExecution=2022/02/15 09:46, workload=85.59, newStatus=false, newFinished=true, newTitle=Test 2 edited, newDescription=Another test edited, newInfo=null",Expected value 'Test 2 edited' in attribute 0 of record 1, but found 'Test 2'
2021-09-07 20:35:50.065,acme.testing.administrator.dashboardTasks.AdministratorDashboardShowServiceTests,showDashboardPositive,5377,"[1] dummy=0",OK
2021-09-07 20:35:53.965,acme.testing.administrator.dashboardTasks.AdministratorDashboardShowServiceTests,showDashboardPositiveTwo,3387,"[1] totalPublic=2, totalPrivate=5, totalFinished=0, totalNonFinished=7, averageExecutionPeriod=161.31, deviationExecutionPeriod=94.69, minimunExecutionPeriod=2.38, maximunExecutionPeriod=250.97, averageWorkloads=70.00, deviationWorkload=33.17, minimunWorkload=13.59, maximunWorkload=98.59",null
2021-09-07 20:36:24.405,acme.testing.administrator.dashboardTasks.AdministratorDashboardShowServiceTests,showDashboardNegative,30070,"[1] credentialsUsername=anonymous, credentialsPassword=anonymous",Cannot find 'By.className: text-danger'
2021-09-07 20:36:57.302,acme.testing.administrator.dashboardTasks.AdministratorDashboardShowServiceTests,showDashboardNegative,32517,"[2] credentialsUsername=manager, credentialsPassword=manager",Cannot find 'By.className: text-danger'
2021-09-07 20:37:28.177,acme.testing.administrator.dashboardTasks.AdministratorDashboardShowServiceTests,showDashboardNegative,30431,"[3] credentialsUsername=authenticated1, credentialsPassword=authenticated1",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li/a[normalize-space()='Sign in']'
2021-09-07 20:37:56.631,acme.testing.anonymous.task.AnonymousTaskListTest,listTask,12471,"[1] recordIndex=0, title=Customize header, description=Try some cool stuff, startExecution=2022/05/17 22:33, endExecution=2022/05/20 07:46, info=http://www.example.org, workload=13.59",OK
2021-09-07 20:38:07.783,acme.testing.anonymous.task.AnonymousTaskListTest,listTask,10779,"[2] recordIndex=1, title=Testing, description=Try some cool stuff, startExecution=2022/02/17 22:33, endExecution=2022/03/20 07:46, info=http://www.example.org, workload=23.59",OK
2021-09-07 20:38:11.925,acme.testing.anonymous.task.AnonymousTaskListTest,listTaskByWorkLoad,3780,"[1] recordIndex=0, title=Customize header, description=Try some cool stuff, startExecution=2022/05/17 22:33, endExecution=2022/05/20 07:46, info=http://www.example.org, workload=13.59",OK
2021-09-07 20:38:16.072,acme.testing.anonymous.task.AnonymousTaskListTest,listTaskByWorkLoad,3781,"[2] recordIndex=1, title=Testing, description=Try some cool stuff, startExecution=2022/02/17 22:33, endExecution=2022/03/20 07:46, info=http://www.example.org, workload=23.59",OK
2021-09-07 20:38:46.436,acme.testing.anonymous.task.AnonymousTaskListTest,listTaskNegative,30069,"[1] ",Cannot find 'By.className: text-danger'
2021-09-07 20:39:16.965,acme.testing.anonymous.task.AnonymousTaskListTest,listTaskNegative,30050,"[2] ",Cannot find 'By.className: text-danger'
2021-09-07 20:39:44.763,acme.testing.anonymous.task.AnonymousTaskListByExPeriodTest,listTaskByExPeriod,11683,"[1] recordIndex=0, title=Customize header, description=Try some cool stuff, startExecution=2022/05/17 22:33, endExecution=2022/05/20 07:46, info=http://www.example.org, workload=13.59",OK
2021-09-07 20:39:56.275,acme.testing.anonymous.task.AnonymousTaskListByExPeriodTest,listTaskByExPeriod,11121,"[2] recordIndex=1, title=Testing, description=Try some cool stuff, startExecution=2022/02/17 22:33, endExecution=2022/03/20 07:46, info=http://www.example.org, workload=23.59",OK
2021-09-07 20:40:26.663,acme.testing.anonymous.task.AnonymousTaskListByExPeriodTest,listTaskNegative,30049,"[1] ",Cannot find 'By.className: text-danger'
2021-09-07 20:40:57.201,acme.testing.anonymous.task.AnonymousTaskListByExPeriodTest,listTaskNegative,30077,"[2] ",Cannot find 'By.className: text-danger'
2021-09-07 20:41:23.703,acme.testing.anonymous.task.AnonymousTaskShowTest,showTask,10365,"[1] recordIndex=0, title=Customize header, description=Try some cool stuff, startExecution=2022/05/17 22:33, endExecution=2022/05/20 07:46, info=http://www.example.org, workload=13.59",OK
2021-09-07 20:41:54.141,acme.testing.anonymous.task.AnonymousTaskShowTest,showTaskNegative,30049,"[1] id=12",Cannot find 'By.className: text-danger'
2021-09-07 20:42:18.481,acme.testing.SignUpTest,positiveSignUp,8342,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-09-07 20:42:25.885,acme.testing.SignUpTest,positiveSignUp,7011,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-09-07 20:42:33.281,acme.testing.SignUpTest,positiveSignUp,7081,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-09-07 20:42:41.231,acme.testing.SignUpTest,positiveSignUp,7537,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-09-07 20:42:49.509,acme.testing.SignUpTest,positiveSignUp,7957,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-09-07 20:42:57.832,acme.testing.SignUpTest,positiveSignUp,7950,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-09-07 20:43:04.906,acme.testing.SignUpTest,positiveSignUp,6692,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-09-07 20:43:14.037,acme.testing.SignUpTest,positiveSignUp,8721,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-09-07 20:43:22.169,acme.testing.SignUpTest,positiveSignUp,7669,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-09-07 20:43:30.1,acme.testing.SignUpTest,positiveSignUp,7477,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-09-07 20:43:39.086,acme.testing.SignUpTest,positiveSignUp,8436,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-09-07 20:43:47.232,acme.testing.SignUpTest,positiveSignUp,7617,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
